Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover 
7/14/2009,1391.15,1429.8,1342.2,1362,1362.55,2553512,35241.31
7/13/2009,1370,1381.9,1350,1379.15,1373.8,764128,10450.91
7/10/2009,1405,1414.8,1360.3,1364,1378.85,1073391,14895.74
7/9/2009,1376,1409,1365,1402,1399.9,584574,8157.97
7/8/2009,1414.7,1415,1360.25,1374,1375.3,1080970,14914.59
7/7/2009,1440,1449.7,1405,1425.35,1427.3,1033987,14721.6
7/6/2009,1525,1548,1400,1440,1423.95,1525041,22182.19
7/3/2009,1489.9,1525,1483,1518,1515.75,980527,14717.66
7/2/2009,1509,1509,1465.25,1500,1500.5,679260,10123.22
7/1/2009,1498,1518,1483.15,1499.95,1502.5,592728,8896.53
6/30/2009,1523.95,1525,1479.25,1501,1493.15,1029242,15378.58
6/29/2009,1505,1532.9,1492,1508.8,1507.8,1810024,27361.33
6/26/2009,1480,1501.2,1471,1497.95,1498.3,1838766,27300.97
6/25/2009,1499.7,1499.7,1456,1461.3,1464.5,1989117,29218.87
6/24/2009,1536.6,1536.6,1451.2,1453.5,1457.7,1189181,17483.75
6/23/2009,1514.7,1514.7,1456.35,1480.95,1485.45,1470650,21865.78
6/22/2009,1578.7,1578.7,1524.2,1528.65,1543.1,1021653,15841.93
6/19/2009,1535.1,1568.9,1525,1561.1,1558.85,891522,13786.13
6/18/2009,1530,1564.7,1506.75,1529.5,1524.85,1566776,24026.78
6/17/2009,1540,1584,1520,1530,1544.75,1785571,27735.36
6/16/2009,1508,1550,1486.5,1538,1546.2,1372904,21004.15
6/15/2009,1523.7,1560.5,1502,1548.7,1533.05,920967,14129.81
6/12/2009,1566.5,1579,1516,1525,1528.15,1174378,17979.15
6/11/2009,1525,1570,1501.3,1549.9,1556.5,1813649,28004.62
6/10/2009,1440.25,1549,1435,1506,1501.25,1623823,24372.92
6/9/2009,1389.9,1430,1378.2,1422.25,1420.25,644665,9125.36
6/8/2009,1420,1425,1385,1392.2,1400.05,785474,11013.41
6/5/2009,1398.9,1431,1385.15,1422,1418.6,1010742,14279.01
6/4/2009,1361,1399.7,1352,1392.3,1388.8,1213148,16682.33
6/3/2009,1420,1428,1347.9,1367.4,1370.75,1432976,19857.64
6/2/2009,1434.5,1450,1379,1400.25,1397.8,978862,13689.13
6/1/2009,1454,1484,1416.75,1434.6,1433.65,1111118,15932.61
5/29/2009,1444.6,1459.9,1421,1448.35,1444.5,1536070,22220.38
5/28/2009,1401,1453.7,1384,1425,1439.95,3515443,50349.03
5/27/2009,1370.1,1419,1367.25,1409,1409.1,2697054,37840.21
5/26/2009,1368.5,1391.95,1325,1349.7,1336,1247581,17012.87
5/25/2009,1375,1389.85,1346.4,1355.65,1363.6,838067,11429.12
5/22/2009,1359,1393.9,1341.15,1362,1369.85,913804,12554.76
5/21/2009,1374.4,1405,1334.2,1367.45,1371,1908835,26191.54
5/20/2009,1397,1411,1351,1375,1380.6,1451899,19987.98
5/19/2009,1392,1499,1206.3,1426,1411.8,4965348,69754.28
5/18/2009,1261.15,1539.7,1261.15,1350,1378.1,13575,186.98
5/15/2009,1175,1192,1157.2,1190,1184.95,2075996,24438.44
5/14/2009,1152.25,1169,1121.25,1162.45,1163.65,960165,11059.92
5/13/2009,1195,1198.8,1147,1168,1164.3,2375976,27621.48
5/12/2009,1144,1203.95,1139.25,1190.3,1195.3,1730442,20407.31
5/11/2009,1187.7,1187.7,1138,1146.2,1147,1691836,19484.64
5/8/2009,1160,1175,1114.55,1145,1144.05,2256933,25745.34
5/7/2009,1180,1188,1166.65,1176.15,1176.35,772884,9085.18
5/6/2009,1190.1,1199,1161,1173.1,1171.95,1214309,14296.11
5/5/2009,1206.8,1209.95,1165,1192.1,1193.25,1523194,18041.44
5/4/2009,1150.05,1207,1120.25,1189.95,1199.4,2263307,26671.46
4/29/2009,1086,1110,1072,1105,1100.35,2142815,23454.97
4/28/2009,1118.25,1127,1063,1077,1071.85,1480088,16204.64
4/27/2009,1100,1139.95,1090,1116.05,1115.4,1439279,16125.22
4/24/2009,1100,1122.9,1077,1101,1110.25,1865513,20508.98
4/23/2009,1095,1100,1065.5,1092.5,1092.5,1441155,15658.3
4/22/2009,1090,1102.35,1065,1079.75,1089.35,1209122,13136.22
4/21/2009,1040,1100,1034.8,1090,1087.1,1504805,16233.29
4/20/2009,1070,1100,1048.25,1063.9,1067.1,1146589,12325.11
4/17/2009,1084,1098,1056.55,1080.2,1071.9,2352106,25494.64
4/16/2009,1098.8,1107.75,1057.25,1064.7,1066.1,1952075,20954.81
4/15/2009,1054.85,1104.7,1042.5,1094,1082.75,3133776,33756.73
4/13/2009,1040,1114.95,1040,1099,1098.35,1711101,18835.39
4/9/2009,1063.8,1080,1032.1,1045.9,1044.4,1488619,15720.8
4/8/2009,1065,1065,992.3,1054.9,1046.75,2651426,27341.89
4/6/2009,1055,1075,1040.25,1060.85,1064.15,1347288,14300.64
4/2/2009,1011,1051.9,1011,1043,1036.55,1779566,18492.38
4/1/2009,985,1005,951.6,999.9,1000,1294682,12697.02
3/31/2009,952,987.9,904.4,979,973.4,3720270,35440.8
3/30/2009,980,980,940.7,948.3,945.5,1325484,12652.78
3/27/2009,981,1013,980.9,998.4,1001.45,2288078,22872.11
3/26/2009,988,1005,975.15,976.8,993.4,2315642,22907.08
3/25/2009,947.9,976.9,937,969.9,972.15,1790900,17211.11
3/24/2009,916.25,974,910,938,941.7,3770054,35987.96
3/23/2009,853.85,899.8,842,887,885,2044973,17823.56
3/20/2009,829.85,841.7,811,839.55,839.3,2028607,16778.19
3/19/2009,848.7,863,819,830,832.4,2442611,20372.27
3/18/2009,839.9,860,832.2,842.65,843,1891041,16041.05
3/17/2009,844,859,809.1,837,828.15,2092351,17590.7
3/16/2009,840,852.6,826.65,845,844.85,2725511,22867.87
3/13/2009,815,836.8,812.25,834.75,834.25,4572630,37652.01
3/12/2009,815,834,791.15,794.5,798.65,2870544,23107.76
3/9/2009,799,814.7,782.25,800.55,798.75,1758946,14037.57
3/6/2009,800,827.95,774,794.3,801.8,2370854,19044.86
3/5/2009,849.7,854.5,791.15,802.1,801.4,2422479,19830.32
3/4/2009,831,850,830,837,839,1711999,14409.37
3/3/2009,836.95,843.2,820,824.95,831.5,1671492,13963.86
3/2/2009,873.1,876.95,837.5,845.15,845.7,1856911,15736.14
2/27/2009,871,897.9,843,889.1,889.5,1355194,11758.38
2/26/2009,866.3,882.85,841,874.8,874.8,3243762,27980.75
2/25/2009,864.9,871.35,860.2,864,864.3,1092631,9455.9
2/24/2009,853,860,835,852.7,854.5,768521,6525.29
2/20/2009,876,878.9,853.6,867.8,866.5,999745,8663.97
2/19/2009,884,892.2,874.35,886.15,884.55,896079,7925.76
2/18/2009,875,888,864.95,884,876.4,783049,6849.27
2/17/2009,907,914.4,870.25,883,880.3,1718267,15130.7
2/16/2009,940,940,908,915.5,913.95,1399768,12823.69
2/13/2009,940,953.9,937,944,944.15,760790,7197.28
2/12/2009,935.2,941,924.55,934,933.85,714032,6665.54
2/11/2009,927,942.95,907,937,934.5,932139,8665.68
2/10/2009,925.25,958.15,921.35,947,947,832199,7862.71
2/9/2009,908,922,903,919.05,919.45,1029056,9396.24
2/6/2009,893,904.8,886.4,894,898.4,1170983,10508.2
2/5/2009,894.95,899.7,880.1,881,884.25,1077301,9591.87
2/4/2009,910,922.55,882.15,886,885.85,3799356,33798.33
2/3/2009,895.35,909.8,890,899,898.2,1148020,10326.24
2/2/2009,920,920.5,877,888.1,888.7,1307972,11721.4
1/30/2009,892.4,935,892.4,922,925.6,748451,6926.08
1/29/2009,924.9,937.55,910,921.05,923.45,2343698,21565.49
1/28/2009,898,915.8,895.35,912,911.75,1317459,11913.78
1/27/2009,897,903.95,880,890,889.45,1227493,10915.09
1/23/2009,892.6,911.3,865.1,873,872.45,1592970,14153.72
1/22/2009,900,917,882,893,900.5,1629960,14631.06
1/21/2009,906.8,906.8,880,883.15,889.45,1976040,17622.45
1/20/2009,925,925,902,914,912.45,801111,7291.46
1/19/2009,949,954.5,931.5,940,941.1,1014845,9552.29
1/16/2009,938,944.55,922.2,939,937.55,780880,7309.38
1/15/2009,960,960,907.05,920.4,924.8,2924749,26926.86
1/14/2009,1044.7,1044.7,966.9,973.9,977.55,2832517,28131.44
1/13/2009,1000,1012,975.1,990,988.85,1252811,12399.68
1/12/2009,1012,1022,990,1004.2,1003.7,1805657,18101.56
1/9/2009,1000,1057,975,1013,1017.5,2141357,21838.2
1/7/2009,1115,1125.25,996,1024.25,1009.25,3778238,39455.62
1/6/2009,1044.15,1113,1034,1110.3,1100.4,1828993,19647.98
1/5/2009,1030,1049.5,1028.05,1049.5,1044.1,1005908,10447.23
1/2/2009,1020,1032,1003.2,1016,1015.65,1046852,10681.03
1/1/2009,996,1019.8,996,1014.15,1013.75,528750,5342.15
12/31/2008,1032,1032,988.45,995.9,998.35,1039337,10510.78
12/30/2008,999.05,1034.3,995.3,1015.1,1019,1885538,19212.63
12/29/2008,956.4,1010,956,992,1002.35,1303029,12804.69
12/26/2008,995,1019.9,966,979.4,972.8,838857,8321.09
12/24/2008,994.4,1000,942,999.25,984.2,1354874,13078.37
12/23/2008,1012,1018,973.15,978.35,979.8,1316943,13100.56
12/22/2008,1052,1065,1008,1020.25,1018.5,1194269,12412.66
12/19/2008,1051,1084.35,1032.6,1050,1052.1,2029169,21454.09
12/18/2008,998.1,1069.9,993,1051.6,1058.65,1985265,20479.38
12/17/2008,1003.2,1020,988,1003,1002.2,2579839,25815.74
12/16/2008,937,999,932.3,995,984.95,1893925,18142.26
12/15/2008,935.15,958.7,925,937.5,944.25,1535339,14552.18
12/12/2008,905,930,876,922.85,919.95,1607552,14529.41
12/11/2008,925,949,902.15,912.1,918.55,2232919,20714.99
12/10/2008,903,939.95,903,920,923.75,3229937,29769.34
12/8/2008,924.45,954,882.1,900,898,2464332,22934.43
12/5/2008,920,936,865,900,890.3,1992039,18077.49
12/4/2008,872,918.7,872,911,911.95,1789549,16122.84
12/3/2008,902,902,861.1,872.3,880.4,1971726,17360.55
12/2/2008,879.95,894.75,845.1,884.05,885.9,1736484,15033.74
12/1/2008,925,970,890,893,898.85,2147850,20173.48
11/28/2008,810.05,936,791.55,917,922.75,2759252,25065.34
11/26/2008,850,924.5,835,910.1,906.05,2427380,21162.25
11/25/2008,845,885,828.3,839.75,835.4,2416995,20692.99
11/24/2008,855,857.05,808,818,829.1,1803667,15025.78
11/21/2008,830.05,868,798,858,856.45,3100795,26024.25
11/20/2008,859.7,859.7,809,826.7,821.2,3242464,26758.33
11/19/2008,925,974,870.1,880,884.55,2438869,22534.29
11/18/2008,920,930.75,885.65,928.3,915.1,2512091,22797.36
11/17/2008,1011.1,1014.8,906.3,917.1,936.45,3584611,33781.08
11/14/2008,1031,1059,1002.4,1005.35,1008.95,1788903,18239.09
11/12/2008,1000.05,1061,992.2,1014,1006.65,1901122,19534.56
11/11/2008,1082,1088,1015.15,1016.2,1023.35,1235410,12880.07
11/10/2008,1110,1114.7,1052.5,1093.5,1100.7,1849357,20147.87
11/7/2008,1066,1115,1032,1100,1089.8,1378037,14758.99
11/6/2008,1060.1,1105,1031.3,1063,1062.25,1305438,13904.64
11/5/2008,1145.05,1168,1080,1080.3,1098.35,1501276,16846.69
11/4/2008,1079.45,1131.75,1050.15,1128,1112.65,2104769,22817.45
11/3/2008,1055.15,1098,1040,1060,1070.55,2155036,22958.78
10/31/2008,965,1060,965,1020,1022.6,2937279,29954.25
10/29/2008,990,999.95,920.35,930,950.95,2398279,23141.53
10/28/2008,978,990,945.2,953,966.85,214082,2069.02
10/27/2008,950,950,862,926,932.3,1710811,15487.88
10/24/2008,1050,1050,922.35,975,972.9,3196762,31272.75
10/23/2008,1025,1118,997.05,1064,1074.25,1706757,17998.21
10/22/2008,1070,1105,1040,1058,1048.5,1296022,13883.42
10/21/2008,1100,1122,1072.1,1081,1089.55,1544768,17004.46
10/20/2008,1035,1112.85,1031,1093,1080.35,1218281,13117.28
10/17/2008,1128,1145,1005,1010,1026.35,1711714,18380.81
10/16/2008,1099,1121.3,1041,1088.25,1093.3,2731362,29660.62
10/15/2008,1115,1153.9,1103,1140,1136.75,1644536,18584.27
10/14/2008,1225,1248,1126,1135,1141,2197531,25671.26
10/13/2008,1070.5,1190,1049.1,1180,1173.05,2204642,24935.26
10/10/2008,1040.1,1098,975.1,1058,1047.75,4538696,47115.23
10/8/2008,1094,1131,975,1131,1106.05,3381315,35601.89
10/7/2008,1230.15,1250,1093.1,1140,1128.85,2864269,33091.24
10/6/2008,1250,1260,1192.3,1211.5,1202.75,1501859,18444.82
10/3/2008,1280,1308.7,1263.35,1281.1,1275.75,1395342,17980.55
10/1/2008,1238,1305,1211.4,1297.05,1295.25,1366940,17362.42
9/30/2008,1140,1243.15,1140,1240,1229.7,2316320,27999.48
9/29/2008,1267,1267,1185.2,1206,1200.35,1426073,17227.5
9/26/2008,1299.95,1300,1230.2,1232,1244.6,1308633,16438.08
9/25/2008,1275.1,1314.8,1268.1,1299.95,1300.65,1741234,22468.73
9/24/2008,1248.8,1295,1248.8,1282,1280.6,1307997,16737.71
9/23/2008,1275.1,1291.75,1222.3,1237.45,1233.75,1105494,13956.28
9/22/2008,1306,1322.05,1282.2,1299.95,1300.7,1137709,14813.2
9/19/2008,1260.25,1304,1255.15,1299.05,1299.55,1816313,23354.53
9/18/2008,1178.9,1234,1087,1230,1223.75,2710572,31795.29
9/17/2008,1247.7,1248,1165.3,1187,1187.35,1668649,20138.66
9/16/2008,1150,1244,1075.75,1229.9,1230.35,1414679,17022.61
9/15/2008,1205.25,1215,1155.85,1190.35,1203.4,1741333,20682.72
9/12/2008,1255.15,1274.7,1223,1241.1,1244.7,1303429,16219.86
9/11/2008,1265.05,1283.9,1248,1250,1253,1217020,15368.59
9/10/2008,1289.8,1289.8,1250,1285,1275.7,1669692,21213.04
9/9/2008,1270,1313.5,1266.3,1292.05,1293.6,1793358,23269.04
9/8/2008,1294,1319,1290.95,1300,1301.1,1710836,22385.19
9/5/2008,1275,1280,1240,1250,1248.5,2396512,30128.04
9/4/2008,1300.2,1336.4,1287.3,1306.5,1303.05,2519066,32910.69
9/2/2008,1302.4,1386,1285.1,1331.3,1339.65,2856103,38085.47
9/1/2008,1249.5,1310,1249.5,1306.5,1298.3,721174,9183.24
8/29/2008,1236.2,1294.7,1236.2,1280,1276.7,1244446,15820.12
8/28/2008,1230,1247.7,1198,1227,1213.1,1356818,16529.3
8/27/2008,1263.8,1268,1226,1243,1234,1424101,17761.18
8/26/2008,1200,1262,1195.75,1253.2,1251.3,1430390,17702.47
8/25/2008,1210.1,1241.8,1204.25,1210.4,1207.7,753135,9203.37
8/22/2008,1160,1198,1151,1194.1,1194,1006219,11889.68
8/21/2008,1232,1240,1160.5,1170,1166.35,694118,8250.93
8/20/2008,1212.2,1248,1201.4,1245.25,1238.2,1090954,13394.46
8/19/2008,1190,1210,1166.3,1206.5,1206.85,918024,10958.81
8/18/2008,1169,1223.8,1160.4,1202,1203.55,1504694,18154.26
8/14/2008,1217.35,1217.35,1165,1183.6,1174.8,974292,11464.84
8/13/2008,1241.25,1250,1212.3,1219.1,1217.35,1215999,14936.95
8/12/2008,1312,1320,1255.2,1263,1265.05,1359604,17442.06
8/11/2008,1329.8,1335.8,1291,1306,1311.5,2662865,35063.52
8/8/2008,1250,1295,1226,1276,1283.1,2124352,26670.87
8/7/2008,1200,1265,1200,1255.15,1252.65,1889753,23584.8
8/6/2008,1212,1293.3,1197.7,1227,1216.4,3327380,41832.13
8/5/2008,1100.25,1195,1098,1180.1,1184.5,2085817,24220.14
8/4/2008,1110.2,1134.45,1095.3,1102,1108.75,1005693,11212.18
8/1/2008,1094.7,1125,1026.25,1120.2,1108.3,3068500,33610.41
7/31/2008,1100,1128.8,1058.25,1079,1098.15,1803975,19734.84
7/30/2008,1050,1105,1045,1090.55,1094.05,1811777,19730.96
7/29/2008,1119.7,1119.7,1003,1025,1029.3,2473541,25696.34
7/28/2008,1126.45,1154.7,1110,1124.2,1127.2,1488402,16844.93
7/25/2008,1153.2,1194.7,1118,1125,1126.45,2006208,22681.92
7/24/2008,1244,1249,1185.5,1221.2,1213.9,1323033,16005.42
7/23/2008,1135.5,1215,1135.5,1212,1204.6,2378348,28324.38
7/22/2008,1070.05,1175.05,1070.05,1100.3,1101.3,2257418,25306.36
7/21/2008,1050,1093.9,1045.2,1082,1083.7,1236512,13214.54
7/18/2008,973.7,1043,973.7,1032.5,1034.5,2833915,29032.62
7/17/2008,948.8,979,948,955,958.65,2324450,22277.92
7/16/2008,918,940,892.3,913,903.6,1091585,10041.63
7/15/2008,1019.8,1019.8,911.95,915,918.15,1856079,17457.17
7/14/2008,1067.8,1070,1011.25,1031.5,1031.65,964840,9963.9
7/11/2008,1045,1075,1035.1,1072.9,1067.8,1052482,11100.15
7/10/2008,1050,1076.5,1031.3,1052,1054.2,1309515,13821.27
7/9/2008,1029,1066.9,1000.3,1061.95,1058.25,2331386,24372.35
7/8/2008,1000,1029.7,960,1007,1001.75,1208192,11979.1
7/7/2008,1000,1050,996.3,1009,1005.4,1395633,14173.27
7/4/2008,986.15,1007,983.1,995,1000.3,1401513,13975.74
7/3/2008,1018,1020,945,978,984.45,1702189,16730.84
7/2/2008,965,1050,958,1029,1027.6,904017,9120.37
7/1/2008,1015,1015,950.05,953.25,965.25,1023168,10057.62
6/30/2008,1010,1015.4,995,1001,1007.4,671164,6736.64
6/27/2008,1049,1049,996,1016.8,1021.6,1045901,10608.34
6/26/2008,1080.9,1098.8,1040.1,1049.95,1060.5,1398717,15001.85
6/25/2008,1040,1081.8,1015.15,1067,1074.35,1297176,13774.01
6/24/2008,1080,1108.9,1042,1049.9,1059.65,361141,3917.3
6/23/2008,1075,1119.9,1075,1093.8,1095.55,743423,8145.09
6/20/2008,1122,1138,1092.55,1098.25,1098.25,649085,7156.7
6/19/2008,1122.3,1155,1112,1122,1122.95,597000,6723.2
6/18/2008,1232,1232,1162.4,1165.05,1168.4,1073799,12641.75
6/17/2008,1150,1225,1150,1210,1213.65,1287222,15386.98
6/16/2008,1137.6,1172,1130,1146.05,1149.25,1005163,11525.6
6/13/2008,1152.4,1173.5,1113.5,1125,1122.15,725327,8244.01
6/12/2008,1156.3,1174.8,1121.25,1152,1161.55,1233769,14176.18
6/11/2008,1145,1209.75,1122.3,1190,1196.35,1278447,15027.98
6/10/2008,1170,1194.9,1120,1136.1,1132.35,1557871,17593.05
6/9/2008,1200,1200.05,1159,1180,1183.6,556189,6563.78
6/6/2008,1250,1274.95,1218,1232,1232.45,999658,12456.2
6/5/2008,1220,1289.9,1180.4,1236.4,1248.15,1061647,12814.07
6/4/2008,1270,1270,1196.1,1216.25,1215,484459,5958.76
6/3/2008,1310,1310,1246.5,1266,1266.4,520041,6595.55
6/2/2008,1380,1380,1294,1310,1310.5,491097,6534.74
5/30/2008,1301,1382.9,1301,1378,1368.7,658076,8914.82
5/29/2008,1365,1374.8,1304,1326,1319.55,641726,8568.63
5/28/2008,1334.7,1360.6,1317,1353.1,1351.35,412701,5514.85
5/27/2008,1364.9,1370,1319,1332,1332.7,628255,8342.34
5/26/2008,1370,1381.5,1336,1365,1347.6,390859,5294.44
5/23/2008,1408,1410.8,1372.1,1387,1381.5,664342,9234.38
5/22/2008,1408,1408,1351,1391.7,1383.75,513401,7092.53
5/21/2008,1450.1,1450.1,1392.45,1413,1410.05,1445884,20444.64
5/20/2008,1500,1505,1450,1465,1461.2,631312,9273.55
5/16/2008,1510,1527.7,1492,1500,1500.4,490926,7406.99
5/15/2008,1452.3,1486.75,1452.3,1477.5,1478.5,231794,3423
5/14/2008,1465,1474.7,1450,1465,1464.8,602688,8821.46
5/13/2008,1489.7,1495,1460.05,1478.05,1480.25,524162,7773.21
5/12/2008,1426.35,1476.9,1426.35,1466.5,1468.05,261763,3805.78
5/9/2008,1562.35,1600,1443.2,1453.1,1452.5,620423,9101.09
5/8/2008,1500,1523.4,1452.2,1507.55,1508.35,589068,8893.58
5/7/2008,1539.5,1552,1515.35,1535,1541.9,344058,5292.8
5/6/2008,1525,1550,1525,1544.8,1542.85,430998,6649.38
5/5/2008,1540,1558.85,1516.2,1516.2,1528.55,420155,6477.89
5/2/2008,1545,1576.95,1532,1532.05,1540.4,598388,9260.71
4/30/2008,1548.1,1548.1,1505,1507.1,1524.15,809071,12374.28
4/29/2008,1519,1559,1501.4,1550,1547.8,591569,9070.18
4/28/2008,1500.4,1549,1500.4,1540,1523.35,1156308,17655.08
4/25/2008,1454.7,1508,1450.5,1494.9,1500.4,545164,8074.51
4/24/2008,1469.95,1469.95,1408.1,1448,1442.6,1221151,17606.36
4/23/2008,1508.8,1508.8,1435.7,1441,1445.35,547987,7938.74
4/22/2008,1450,1516.45,1428.2,1513,1508.25,699571,10296.2
4/21/2008,1405,1474.45,1382,1463,1460.75,897536,12916.59
4/17/2008,1318,1415,1318,1415,1401.2,1813264,24852.64
4/16/2008,1330.95,1334,1300.9,1301.85,1308.3,551595,7249.2
4/15/2008,1310.3,1333.7,1275.3,1303.5,1303.3,897138,11697.32
4/11/2008,1349,1355,1302,1335.1,1330.05,417952,5586.4
4/10/2008,1375.25,1375.25,1321.1,1322.35,1326.55,542363,7319.63
4/9/2008,1309,1399,1296.05,1389.9,1379.85,786766,10504.6
4/8/2008,1325,1325,1290.1,1307.3,1308.55,734923,9600.98
4/7/2008,1288,1322.6,1278.2,1303.1,1303.4,605200,7874.21
4/4/2008,1320,1320.05,1285.6,1288.05,1293.85,1164966,15100.8
4/3/2008,1325,1368.5,1305.1,1323,1331.15,575905,7696.86
4/2/2008,1380,1401,1308,1320,1328,671183,9043.76
4/1/2008,1320.05,1340,1270,1313.8,1309.55,756827,9858.89
3/31/2008,1400,1400,1290.3,1320,1331.25,1180107,15641.86
3/28/2008,1425,1426.25,1366,1403,1407,606507,8459.56
3/27/2008,1401.2,1467.2,1386,1426,1433.2,857787,12273.58
3/26/2008,1401.2,1456.65,1396.6,1420.15,1439.2,1233084,17709.43
3/25/2008,1370,1435,1365,1435,1414,876863,12282.63
3/24/2008,1285.15,1351,1285.15,1348.05,1341.9,644212,8467.97
3/19/2008,1275,1334.95,1245,1296,1272.6,1265446,16324.62
3/18/2008,1224,1238,1165.55,1230.05,1230.95,1211146,14632.36
3/17/2008,1245,1275,1195,1202,1226,863718,10655.56
3/14/2008,1295,1325.9,1275,1317,1315.45,450340,5890.27
3/13/2008,1340,1345,1285.65,1310,1299.15,427985,5602.14
3/12/2008,1394,1439.8,1346.4,1364,1370.55,623694,8709.92
3/11/2008,1285.1,1351,1270.2,1328,1333.2,1037662,13766.58
3/10/2008,1265,1328.6,1225.1,1310.4,1311.5,778227,9972.27
3/7/2008,1330,1330,1256.95,1280,1282.25,919192,11752.66
3/5/2008,1342,1351.75,1320.25,1345,1332.75,621752,8318.1
3/4/2008,1395,1395,1293.25,1351.7,1351.75,848207,11426.08
3/3/2008,1430,1430,1362.1,1383.25,1389.9,508800,7111.66
2/29/2008,1460,1474.3,1411.7,1448.8,1456.75,684695,9918.98
2/28/2008,1468.9,1491,1452,1491,1472.55,624996,9178.45
2/27/2008,1470,1486.6,1441.3,1453,1452.3,460601,6744.61
2/26/2008,1450,1469.45,1445,1450,1454.9,617512,8999.32
2/25/2008,1498.9,1509.8,1395.35,1421.9,1421.75,1366088,19387.05
2/22/2008,1470.4,1539.7,1460.05,1462.35,1474.3,471917,7028.81
2/21/2008,1540,1570,1497.15,1550,1540.85,298920,4602.63
2/20/2008,1570,1570,1509,1537,1537.2,396955,6059.12
2/19/2008,1596,1597.7,1555.15,1570,1571.9,274471,4304.65
2/18/2008,1578,1590,1540.3,1557.9,1556.85,173924,2704.29
2/15/2008,1520,1575,1492.3,1574,1562.25,544232,8405.09
2/14/2008,1499,1555,1499,1545,1536.45,633265,9730.97
2/13/2008,1439.8,1488,1430,1468.9,1468.5,584412,8555.17
2/12/2008,1430,1445,1386.25,1409.9,1407.65,463092,6540.96
2/11/2008,1441.95,1469,1350.7,1401,1410.75,692689,9663.74
2/8/2008,1491,1503,1423,1438,1441.95,388066,5702.74
2/7/2008,1499,1512,1482,1497.8,1491.8,1671532,24974.87
2/6/2008,1499.9,1514.75,1451.4,1500,1500.1,786594,11722.32
2/5/2008,1560,1597.4,1500.25,1514.95,1512.25,607141,9258.48
2/4/2008,1623.8,1623.8,1526,1552,1547.4,549130,8651.79
2/1/2008,1575,1582.8,1485.2,1580,1571,728723,11174.34
1/31/2008,1542,1589.9,1515.05,1550,1569.55,639685,9962.91
1/30/2008,1574,1574,1505,1540,1532.95,396511,6057.46
1/29/2008,1598.8,1627,1500.2,1531.1,1537.35,609521,9476.45
1/28/2008,1550,1600,1430,1574,1590.2,595807,9112.94
1/25/2008,1544,1680,1525.1,1600,1608.45,607231,9793.74
1/24/2008,1530,1637,1475,1545,1510.4,814191,12416.98
1/23/2008,1519,1700,1380,1542,1534.3,933287,14091.87
1/22/2008,1498.9,1780,1351,1460,1426.4,1164506,16649.32
1/21/2008,1590,1590,1480,1500,1507.1,743489,11211.79
1/18/2008,1581.1,1626,1555.6,1592.9,1571,996741,15883.88
1/17/2008,1662.1,1668,1612.2,1645,1643.6,1335669,21935.6
1/16/2008,1695,1738.6,1650.3,1672,1673.75,1228170,20608.85
1/15/2008,1820.3,1820.3,1766.55,1785,1788.95,622842,11194.25
1/14/2008,1774,1825,1722.3,1795,1783.15,1167546,20944.4
1/11/2008,1728,1778,1722.1,1771,1764.55,415110,7247.4
1/10/2008,1789.5,1797.6,1705.15,1709,1722,861100,15119.47
1/9/2008,1714.5,1767,1700.3,1746.5,1744.6,1004919,17543.68
1/8/2008,1689,1722.8,1670,1716,1715.75,916749,15624.27
1/7/2008,1651,1678.4,1612.3,1658,1655.4,632246,10474.34
1/4/2008,1703,1714,1694,1695,1696.4,372982,6335.64
1/3/2008,1710,1710,1676.2,1695,1694.4,701864,11897.31
1/2/2008,1734,1734.8,1690.3,1710,1715.3,623975,10694.62
1/1/2008,1730,1739,1705,1738,1729.5,131052,2259.39
12/31/2007,1750,1750,1708,1716.95,1729.1,188962,3256.93
12/28/2007,1699,1738,1667.2,1730,1730.3,337737,5803.4
12/27/2007,1710,1758,1710,1755,1745.5,436494,7576.18
12/26/2007,1698.15,1715,1680,1709.85,1706.75,216084,3674.35
12/24/2007,1666.15,1705,1650.3,1697.05,1698.15,339653,5737.27
12/20/2007,1650,1659.85,1626.25,1647.9,1642.7,593690,9750.27
12/19/2007,1700,1700,1632.55,1650.25,1653.05,551293,9128.67
12/18/2007,1668,1705,1616.55,1652.3,1661.75,663386,10952.31
12/17/2007,1719,1719,1665,1674.95,1683.55,472556,7952.63
12/14/2007,1765,1765,1700,1725,1724.45,477824,8223.89
12/13/2007,1775,1779,1741.3,1756.2,1756.35,399961,7034.6
12/12/2007,1777,1798.8,1721,1784,1784.05,749646,13158.3
12/11/2007,1688,1795,1685,1793,1780.55,363075,6366.95
12/10/2007,1720,1730,1677.4,1690,1687.95,409597,6946.48
12/7/2007,1710,1740,1710,1721,1719.8,591975,10189.97
12/6/2007,1740,1780,1672.2,1701.25,1689.95,518021,8891.03
12/5/2007,1705,1738,1695,1728.8,1723.8,820097,14086.41
12/4/2007,1728,1728,1690.65,1696,1701.65,262366,4463.26
12/3/2007,1735,1735,1680,1704.85,1696.1,490452,8320.53
11/30/2007,1679.7,1748.35,1679.7,1718,1716.15,616420,10589.09
11/29/2007,1628.8,1710,1628.8,1660.05,1674.4,1043514,17520.34
11/28/2007,1640,1695,1585,1612.2,1606.35,557962,9057.67
11/27/2007,1625,1660,1600,1630,1632.65,556770,9037.88
